time_s,across_wind_force_kN,along_wind_force_kN
33490.0,-18.712462,22.414785
33491.0,-23.033234,28.471144
33492.0,-15.502265,15.345816
33493.0,-27.443837,6.325863
33494.0,-38.842524,-1.650171
33495.0,3.842144,-20.767223
33496.0,33.376460,-32.177253
33497.0,27.394557,-16.284466
33498.0,20.886847,7.210380
33499.0,15.280035,15.079617
33500.0,24.050066,17.908464
33501.0,1.979691,24.247084
33502.0,-43.369370,15.259499
33503.0,-36.583428,-12.077635
33504.0,-16.023034,-27.912926
33505.0,-9.847142,-20.430881
33506.0,-5.626269,-10.915529
33507.0,0.546627,-5.301940
33508.0,37.796448,11.781295
33509.0,49.028460,30.845444
33510.0,11.372523,25.240292
33511.0,-2.385192,2.023634
33512.0,-4.094325,-10.942800
33513.0,-11.810526,-14.818900
33514.0,-28.133832,-23.581759
33515.0,-48.502232,-23.313930
33516.0,-16.979435,0.000000
33517.0,19.905100,23.294104
33518.0,13.990943,23.541670
33519.0,16.607136,14.781129
33520.0,26.281158,10.905627
33521.0,34.889637,-2.015045
33522.0,21.186335,-25.111797
33523.0,-26.564516,-30.662326
33524.0,-32.723506,-11.701399
33525.0,-14.596282,5.261509
33526.0,-22.869896,10.823086
33527.0,-24.047427,20.240641
33528.0,-12.564754,27.629528
33529.0,22.150539,11.944858
33530.0,47.660906,-15.078927
33531.0,20.145388,-23.939818
33532.0,8.642326,-17.666516
33533.0,17.293574,-14.863265
33534.0,1.503481,-7.100901
33535.0,-22.160697,16.023612
33536.0,-46.805015,31.634976
33537.0,-32.096030,20.399933
33538.0,4.470381,1.619613
33539.0,-1.386545,-6.203460
33540.0,1.220595,-15.036142
33541.0,27.332957,-27.872995
33542.0,40.307032,-21.925311
33543.0,34.171466,4.360828
33544.0,-5.081363,21.188260
33545.0,-21.498573,19.233511
33546.0,-5.654021,17.139534
33547.0,-23.608860,14.420451
33548.0,-39.044912,-5.109989
33549.0,-25.458569,-27.957381
33550.0,3.664075,-26.705224
33551.0,34.287472,-9.062439
33552.0,21.250220,1.164570
33553.0,12.063746,8.863335
33554.0,33.367911,24.369297
33555.0,20.466115,28.465279
33556.0,-11.077068,7.294230
33557.0,-35.450587,-15.299997
33558.0,-35.865914,-19.105940
33559.0,-8.507895,-17.861575
33560.0,-14.320113,-19.228171
33561.0,-19.208562,-5.903542
33562.0,17.285503,20.188843
33563.0,39.065339,29.473193
33564.0,37.381316,16.168928
33565.0,13.295860,4.104273
33566.0,-5.524938,-2.533408
33567.0,7.436798,-17.979557
33568.0,-12.492721,-30.687088
33569.0,-44.940579,-18.102668
33570.0,-35.066896,6.814089
33571.0,-11.440655,16.964978
33572.0,13.687209,17.211188
33573.0,13.477699,21.283842
33574.0,7.968270,15.398199
33575.0,38.761991,-9.554828
33576.0,38.580360,-28.061915
33577.0,2.572823,-21.893097
33578.0,-19.110911,-9.351041
33579.0,-26.885930,-3.335203
33580.0,-14.618079,9.895413
33581.0,-21.806531,28.438726
33582.0,-37.164865,26.369552
33583.0,-0.929842,3.228588
33584.0,31.200025,-12.671525
33585.0,30.950494,-15.343406
33586.0,21.896197,-20.770371
33587.0,10.543721,-22.124070
33588.0,20.902434,-2.268612
33589.0,5.784192,22.484421
33590.0,-39.008901,25.216183
33591.0,-38.804348,14.201103
33592.0,-18.925325,8.353071
33593.0,-6.606559,-1.398538
33594.0,-1.577688,-22.285300
33595.0,-1.809025,-30.787284
33596.0,32.357098,-13.416201
33597.0,49.148685,6.380293
33598.0,15.469642,12.354552
33599.0,-3.347738,18.170729
33600.0,-8.579705,25.374104
33601.0,-11.085360,13.449701
33602.0,-22.575047,-13.445689
33603.0,-46.620184,-25.351408
33604.0,-21.055645,-18.143649
33605.0,18.243530,-12.328784
33606.0,18.007153,-6.363189
33607.0,17.792651,13.372256
33608.0,21.270755,30.668145
33609.0,31.485301,22.185828
33610.0,24.381628,1.391466
33611.0,-22.850562,-8.305877
33612.0,-35.137298,-14.112453
33613.0,-17.563098,-25.043843
33614.0,-19.280414,-22.317450
33615.0,-19.483925,2.250425
33616.0,-14.512339,21.933631
33617.0,17.304879,20.579328
33618.0,47.944362,15.193233
33619.0,23.987771,12.540039
33620.0,7.355393,-3.193186
33621.0,12.198663,-26.064904
33622.0,1.806436,-28.093465
33623.0,-16.880077,-9.769470
33624.0,-45.108681,3.290799
33625.0,-35.759173,9.221067
33626.0,3.311332,21.575985
33627.0,3.080743,27.639046
33628.0,2.878542,9.405265
33629.0,22.390940,-15.148188
33630.0,36.863168,-20.925866
33631.0,37.044144,-16.911693
33632.0,-2.054989,-16.659904
33633.0,-24.297415,-6.687596
33634.0,-8.889828,17.756121
33635.0,-20.081055,30.081850
33636.0,-34.164657,17.614543
33637.0,-27.082277,2.480512
33638.0,-0.598105,-4.016208
33639.0,35.059419,-15.812667
33640.0,25.099641,-28.806816
33641.0,10.717293,-19.720769
33642.0,27.925376,5.763279
33643.0,20.276245,18.760293
33644.0,-6.174063,17.416716
33645.0,-34.189802,18.619157
33646.0,-39.506150,14.901439
33647.0,-9.316894,-7.100057
33648.0,-9.550186,-27.691308
33649.0,-17.039396,-23.692829
33650.0,12.698993,-8.612261
33651.0,35.786831,-1.130920
33652.0,40.261342,8.795448
33653.0,15.840289,25.903346
33654.0,-8.765685,27.102110
33655.0,3.880451,4.950783
33656.0,-9.320292,-13.963045
33657.0,-40.057707,-16.586243
33658.0,-36.530548,-18.601825
33659.0,-15.314576,-20.480497
33660.0,15.045231,-4.212720
33661.0,17.557037,21.168405
33662.0,6.759715,26.895214
33663.0,33.320347,14.500301
33664.0,38.038620,5.978940
33665.0,7.110051,-1.560095
33666.0,-18.335005,-19.638973
33667.0,-30.824603,-30.437427
33668.0,-15.313988,-15.408185
33669.0,-16.934722,6.824259
33670.0,-34.669651,14.276033
33671.0,-5.045973,16.958825
33672.0,28.228406,22.967703
33673.0,34.076503,14.458371
33674.0,24.289578,-11.446755
33675.0,6.956866,-26.462306
33676.0,17.099872,-19.374550
33677.0,8.523183,-10.354090
33678.0,-34.411703,-5.030660
33679.0,-40.299441,11.181667
33680.0,-22.670013,29.283860
33681.0,-4.798230,23.969327
33682.0,2.833605,1.922286
33683.0,-2.792751,-10.397750
33684.0,27.187728,-14.084849
33685.0,48.529156,-22.420129
33686.0,19.750131,-22.171928
33687.0,-2.941055,-0.000000
33688.0,-12.944367,22.165995
33689.0,-11.894643,22.408133
33690.0,-17.777057,14.073546
33691.0,-44.081768,10.386627
33692.0,-24.791899,-1.919715
33693.0,15.622468,-23.930875
33694.0,21.462598,-29.229062
33695.0,20.326846,-11.157758
33696.0,17.539821,5.018561
33697.0,27.578904,10.326426
33698.0,26.809232,19.317621
33699.0,-18.678158,26.377499
33700.0,-36.824380,11.407022
33701.0,-21.386119,-14.404335
33702.0,-17.287773,-22.875754
33703.0,-14.793138,-16.886422
33704.0,-15.291853,-14.211289
33705.0,12.504930,-6.791498
33706.0,47.517275,15.330125
33707.0,28.177087,30.275151
33708.0,7.581478,19.529062
33709.0,7.491526,1.550951
33710.0,0.762131,-5.942311
33711.0,-12.258867,-14.407631
33712.0,-42.763566,-26.716218
33713.0,-39.344337,-21.021930
33714.0,0.979318,4.182458
33715.0,6.809343,20.327972
33716.0,5.684469,18.458387
33717.0,18.727651,16.453979
33718.0,33.002240,13.848024
33719.0,39.380589,-4.908699
33720.0,1.744807,-26.864609
33721.0,-26.253853,-25.669550
33722.0,-12.884638,-8.713756
33723.0,-18.151240,1.120120
33724.0,-29.363209,8.527760
33725.0,-27.753663,23.454164
33726.0,-5.103156,27.405130
33727.0,34.967392,7.024827
33728.0,29.357159,-14.739663
33729.0,10.929724,-18.412170
33730.0,23.083714,-17.218565
33731.0,19.025046,-18.541978
33732.0,-1.743729,-5.694714
33733.0,-32.137473,19.481041
33734.0,-43.177862,28.449173
33735.0,-11.496065,15.612257
33736.0,-5.678618,3.964268
33737.0,-14.015433,-2.447792
33738.0,9.223470,-17.377652
33739.0,32.078276,-29.669542
33740.0,42.701967,-17.508183
33741.0,19.453067,6.592496
33742.0,-10.961579,16.418718
33743.0,-0.265559,16.662528
33744.0,-7.567446,20.612202
33745.0,-35.334729,14.917255
33746.0,-37.219410,-9.259482
33747.0,-19.690499,-27.203590
33748.0,15.257284,-21.230559
33749.0,21.970679,-9.071096
33750.0,7.045155,-3.236442
33751.0,28.543709,9.605623
33752.0,36.726076,27.615190
33753.0,11.413831,25.614575
33754.0,-16.532017,3.137211
33755.0,-34.709524,-12.317057
33756.0,-17.485843,-14.919250
33757.0,-13.049352,-20.203046
33758.0,-31.592881,-21.527085
33759.0,-8.356505,-2.208149
33760.0,24.705517,21.892620
33761.0,36.710270,24.560862
33762.0,27.913087,13.836772
33763.0,4.635779,8.141558
33764.0,12.894014,-1.363592
33765.0,10.143551,-21.735903
33766.0,-29.872114,-30.038609
33767.0,-41.110927,-13.094455
33768.0,-27.070975,6.229427
33769.0,-4.434811,12.066583
33770.0,7.383519,17.753321
33771.0,-2.439733,24.799799
33772.0,22.563527,13.149838
33773.0,47.322685,-13.150473
33774.0,24.036838,-24.803393
33775.0,-1.263248,-17.757609
33776.0,-17.012688,-12.070663
33777.0,-14.138837,-6.232136
33778.0,-13.952286,13.101414
33779.0,-41.111546,30.057476
33780.0,-28.073199,21.751655
33781.0,12.237660,1.364712
33782.0,24.260905,-8.149032
33783.0,24.057478,-13.850810
33784.0,15.223695,-24.588153
33785.0,23.417822,-21.919061
33786.0,28.437457,2.211029
33787.0,-14.289106,21.557242
33788.0,-37.799274,20.233299
33789.0,-25.883135,14.943031
33790.0,-16.933365,12.337879
33791.0,-10.215871,-3.142817
33792.0,-14.944636,-25.662818
33793.0,7.983876,-27.669864
33794.0,46.500317,-9.625567
33795.0,32.549931,3.243474
33796.0,9.254322,9.091678
33797.0,3.376974,21.280776
33798.0,-1.523277,27.270554
33799.0,-8.492475,9.283166
33800.0,-39.960678,-14.956846
33801.0,-42.748713,-20.668890
33802.0,-2.372125,-16.709955
33803.0,9.672986,-16.467028
33804.0,9.475168,-6.612527
33805.0,16.478684,17.563062
33806.0,28.953926,29.765385
33807.0,41.148957,17.435454
33808.0,6.123188,2.456168
33809.0,-27.346611,-3.978214
33810.0,-17.450586,-15.668673
33811.0,-17.867140,-28.554698
33812.0,-24.883221,-19.555163
33813.0,-27.510642,5.716926
33814.0,-9.651897,18.616070
33815.0,34.086152,17.289011
33816.0,33.857101,18.489255
33817.0,12.651244,14.802778
33818.0,19.058592,-7.055576
33819.0,16.822580,-27.527693
33820.0,2.035715,-23.561287
33821.0,-29.441847,-8.567519
33822.0,-46.767064,-1.125448
33823.0,-14.921054,8.756036
33824.0,-2.850467,25.796533
33825.0,-10.306268,27.000047
33826.0,6.984551,4.933910
33827.0,28.142251,-13.920458
33828.0,44.651980,-16.541596
33829.0,23.968195,-18.558419
33830.0,-12.057542,-20.440051
33831.0,-4.808759,-4.205912
33832.0,-7.278216,21.141791
33833.0,-30.999417,26.871056
33834.0,-37.155708,14.492485
33835.0,-24.386668,5.977865
33836.0,14.354770,-1.560376
33837.0,26.541341,-19.649565
33838.0,8.783323,-30.464791
33839.0,24.641053,-15.427582
33840.0,34.743081,6.835306
33841.0,15.315975,14.304282
33842.0,-13.811680,16.998490
33843.0,-38.402553,23.029695
33844.0,-21.024487,14.502604
33845.0,-10.303234,-11.485900
33846.0,-28.095589,-26.562336
33847.0,-10.742693,-19.454772
33848.0,20.804393,-10.400695
33849.0,38.772029,-5.055117
33850.0,32.610240,11.240061
33851.0,3.659380,29.447351
33852.0,8.474310,24.111792
33853.0,10.600193,1.934404
33854.0,-25.594224,-10.467052
33855.0,-41.235061,-14.183807
33856.0,-31.948358,-22.585736
33857.0,-5.514224,-22.343699
33858.0,11.883888,0.000000
33859.0,-0.782116,22.353711
33860.0,18.679743,22.605981
33861.0,45.604331,14.202881
33862.0,28.160230,10.485824
33863.0,1.602572,-1.938742
33864.0,-20.624080,-24.176681
33865.0,-17.716090,-29.539825
33866.0,-11.255356,-11.280408
33867.0,-37.847676,5.075534
33868.0,-30.774036,10.447378
33869.0,8.237796,19.550842
33870.0,26.295617,26.705451
33871.0,28.827688,11.552951
33872.0,14.413628,-14.593792
33873.0,19.179666,-23.184862
33874.0,29.206472,-17.120672
33875.0,-9.867944,-14.413538
33876.0,-38.028087,-6.890592
33877.0,-30.868434,15.559312
33878.0,-18.229610,30.738637
33879.0,-5.942118,19.835044
33880.0,-13.486835,1.575808
33881.0,3.928990,-6.039678
33882.0,44.935615,-14.648869
33883.0,36.924643,-27.173118
33884.0,12.305830,-21.388972
33885.0,0.026262,4.256981
33886.0,-4.957642,20.697442
33887.0,-5.738518,18.800475
33888.0,-36.810270,16.764796
33889.0,-45.824898,14.114559
33890.0,-6.608045,-5.004928
33891.0,11.547060,-27.400838
33892.0,14.096888,-26.191071
33893.0,15.742405,-8.893894
33894.0,24.878644,1.143674
33895.0,42.261854,8.710118
33896.0,10.900989,23.964043
33897.0,-27.515636,28.010630
33898.0,-22.397514,7.182528
33899.0,-19.250030,-15.075780
33900.0,-20.905986,-18.838553
33901.0,-26.344233,-17.623399
33902.0,-14.051646,-18.984484
33903.0,32.430185,-5.832631
33904.0,38.400757,19.959713
33905.0,15.823334,29.158233
33906.0,16.020251,16.006872
33907.0,13.740253,4.065864
33908.0,4.996037,-2.511384
33909.0,-26.191626,-17.835217
33910.0,-50.097850,-30.461170
33911.0,-19.459781,-17.981464
33912.0,-1.199745,6.773012
33913.0,-6.050253,16.874039
33914.0,6.093600,17.130431
33915.0,24.123078,21.198209
33916.0,45.992174,15.346553
33917.0,29.196975,-9.529181
33918.0,-11.977901,-28.005403
33919.0,-9.561992,-21.863694
33920.0,-8.489817,-9.344760
33921.0,-27.221070,-3.335203
33922.0,-36.298457,9.902065
33923.0,-29.192668,28.476971
33924.0,12.339566,26.422764
33925.0,31.057476,3.237277
33926.0,11.927769,-12.714169
33927.0,21.779508,-15.405387
33928.0,32.128171,-20.868288
33929.0,18.626488,-22.243304
33930.0,-10.254296,-2.282371
33931.0,-41.706111,22.635977
33932.0,-25.796042,25.403201
33933.0,-8.836038,14.316033
33934.0,-24.289538,8.426326
33935.0,-12.064990,-1.411750
33936.0,16.661587,-22.510919
33937.0,40.117007,-31.119840
33938.0,38.177439,-13.570214
33939.0,4.107586,6.457863
33940.0,4.016633,12.513137
33941.0,9.824830,18.416301
33942.0,-21.744641,25.734254
33943.0,-40.598299,13.649733
33944.0,-37.069754,-13.654795
33945.0,-8.032219,-25.762895
33946.0,16.122500,-18.450475
33947.0,2.154243,-12.545656
33948.0,15.711026,-6.479448
33949.0,43.376254,13.625670
33950.0,31.898491,31.270187
33951.0,5.572345,22.636448
33952.0,-23.575960,1.420675
33953.0,-22.496793,-8.485882
33954.0,-9.835214,-14.427904
33955.0,-34.374354,-25.620684
33956.0,-32.710630,-22.846685
33957.0,3.765273,2.305323
33958.0,27.409183,22.483627
33959.0,34.428042,21.109374
33960.0,15.189434,15.594897
33961.0,15.024728,12.880097
33962.0,29.003507,-3.281952
33963.0,-5.598493,-26.807215
33964.0,-37.412826,-28.912671
33965.0,-36.093413,-10.060998
33966.0,-21.165655,3.391238
33967.0,-2.171114,9.508780
33968.0,-10.913192,22.263873
33969.0,0.541124,28.539041
33970.0,42.800129,9.717921
33971.0,41.044006,-15.662055
33972.0,16.643520,-21.649955
33973.0,-2.369156,-17.508377
33974.0,-9.431614,-17.259026
33975.0,-4.165636,-6.932639
33976.0,-33.381281,18.418789
33977.0,-48.338890,31.224948
33978.0,-11.566226,18.295846
33979.0,12.273618,2.578137
33980.0,19.353956,-4.176998
33981.0,16.607136,-16.456455
33982.0,20.923990,-29.999166
33983.0,42.559299,-20.550398
33984.0,15.856099,6.009636
33985.0,-26.654280,19.574921
33986.0,-27.473278,18.184787
33987.0,-22.294083,19.452848
33988.0,-17.612167,15.578738
33989.0,-24.210198,-7.427565
33990.0,-18.058251,-28.987340
33991.0,29.975018,-24.817710
33992.0,42.702515,-9.026961
33993.0,20.350228,-1.186139
33994.0,14.144738,9.230822
33995.0,9.848614,27.203000
33996.0,6.934532,28.480145
33997.0,-22.461557,5.205839
33998.0,-52.897085,-14.691780
33999.0,-24.922819,-17.463020
34000.0,-0.878969,-19.597630
34001.0,-1.410106,-21.590602
34002.0,6.668698,-4.443885
34003.0,20.166771,22.344148
34004.0,46.526582,28.407026
34005.0,34.869101,15.325071
34006.0,-10.625513,6.323011
34007.0,-14.283118,-1.650915
34008.0,-11.224958,-20.795335
34009.0,-24.171817,-32.249881
34010.0,-34.563550,-16.335947
34011.0,-33.814518,7.239700
34012.0,9.211752,15.154595
34013.0,35.222833,18.013740
34014.0,16.392327,24.411619
34015.0,20.132879,15.376901
34016.0,28.903365,-12.181531
34017.0,21.094817,-28.178423
34018.0,-5.960954,-20.643803
34019.0,-44.334171,-11.039226
34020.0,-31.589288,-5.366854
34021.0,-8.798540,11.936283
34022.0,-20.297735,31.279376
34023.0,-12.149869,25.618418
34024.0,12.439458,2.055799
34025.0,40.534472,-11.126738
34026.0,44.305684,-15.081549
34027.0,6.056257,-24.021306
34028.0,-0.255467,-23.769838
34029.0,7.742108,-0.000000
34030.0,-18.513090,23.792332
34031.0,-39.085800,24.066790
34032.0,-42.099148,15.124404
34033.0,-11.949781,11.168914
34034.0,19.815300,-2.065544
34035.0,6.308640,-25.764208
34036.0,13.855935,-31.487139
34037.0,40.620582,-12.026931
34038.0,34.945730,5.412727
34039.0,10.507661,11.144111
34040.0,-25.599725,20.859647
34041.0,-28.267728,28.499964
34042.0,-9.853550,12.332178
34043.0,-30.786976,-15.581776
34044.0,-33.637176,-24.760240
34045.0,-0.980833,-18.288252
34046.0,27.398683,-15.400066
34047.0,40.538419,-7.363913
34048.0,17.608900,16.631910
34049.0,11.158204,32.865143
34050.0,27.688586,21.212058
34051.0,-1.721502,1.685586
34052.0,-35.827431,-6.461888
34053.0,-41.199203,-15.676425
34054.0,-25.670495,-29.085680
34055.0,0.842590,-22.899501
34056.0,-7.245540,4.558623
34057.0,-1.926879,22.168894
34058.0,40.064755,20.141466
34059.0,44.551004,17.964494
34060.0,22.094681,15.127876
34061.0,-3.577303,-5.365398
34062.0,-14.758414,-29.380619
34063.0,-3.964933,-28.089426
34064.0,-29.769594,-9.540553
34065.0,-49.976441,1.227087
34066.0,-16.995231,9.347345
34067.0,11.672660,25.722599
34068.0,24.949415,30.072373
34069.0,19.134249,7.712794
34070.0,17.287247,-16.192104
34071.0,41.844254,-20.237630
34072.0,20.671142,-18.936072
34073.0,-24.651256,-20.402652
34074.0,-32.319248,-6.269594
34075.0,-26.924302,21.459316
34076.0,-15.226332,31.355153
34077.0,-21.085391,17.216300
34078.0,-21.345654,4.373925
34079.0,26.720045,-2.702193
34080.0,46.372769,-19.194009
34081.0,26.040508,-32.788195
34082.0,13.630714,-19.358832
34083.0,5.283322,7.293208
34084.0,7.611038,18.173473
34085.0,-18.381431,18.453078
34086.0,-54.809881,22.839198
34087.0,-31.003571,16.537626
34088.0,-2.042851,-10.270652
34089.0,3.365088,-30.190056
34090.0,8.809486,-23.573538
34091.0,16.482400,-10.077388
34092.0,46.026644,-3.597330
34093.0,40.586979,10.682216
34094.0,-7.927774,30.726033
34095.0,-18.632474,28.514617
34096.0,-15.442626,3.494180
34097.0,-22.068356,-13.725524
34098.0,-31.887765,-16.633691
34099.0,-37.853110,-22.536031
34100.0,5.033400,-24.025030
34101.0,38.645077,-2.465610
34102.0,21.989284,24.457410
34103.0,19.893568,27.451885
34104.0,25.146396,15.473139
34105.0,22.416735,9.108890
34106.0,-1.120940,-1.526356
34107.0,-45.934465,-24.342316
34108.0,-38.057848,-33.657046
34109.0,-10.330954,-14.678942
34110.0,-16.319312,6.986599
34111.0,-10.825562,13.539780
34112.0,8.384325,19.930386
34113.0,39.798406,27.854300
34114.0,50.540999,14.776504
34115.0,9.528441,-14.784242
34116.0,-4.029703,-27.898083
34117.0,4.327990,-19.982626
34118.0,-16.148619,-13.589490
34119.0,-36.611937,-7.019595
34120.0,-46.583747,14.763716
34121.0,-17.130059,33.886877
34122.0,22.598795,24.534209
34123.0,11.519145,1.540000
34124.0,13.341281,-9.199933
34125.0,37.376710,-15.644153
34126.0,36.929501,-27.784347
34127.0,16.151354,-24.779514
34128.0,-26.386878,2.500696
34129.0,-34.674829,24.392406
34130.0,-11.456627,22.904573
34131.0,-27.258357,16.923391
34132.0,-33.293641,13.979175
34133.0,-5.692124,-3.562473
34134.0,26.070732,-29.102317
34135.0,46.692328,-31.392077
34136.0,21.656217,-10.925173
34137.0,7.869418,3.682989
34138.0,25.162920,10.328122
34139.0,1.438099,24.185282
34140.0,-33.192649,31.005815
